"","MISSIONID","REGION","REGION_NAME","ISLAND","ISLANDCODE","REEF_ZONE","DEPTH_BIN","YEAR","DATE_","NO_SURVEY_YN","SITEVISITID","SITE","DIVER","TRANSECT","SEGMENT","SEGWIDTH","SEGLENGTH","Fragment","COLONYID","SPCODE","MORPHOLOGY","COLONYLENGTH","OLDDEAD","RDEXTENT1","GENRD1","RD1","RDEXTENT2","GENRD2","RD2","GENRD3","RD3","RDEXTENT3","CONDITION_1","CONDITION_2","CONDITION_3","EXTENT_1","EXTENT_2","EXTENT_3","SEVERITY_1","SEVERITY_2","SEVERITY_3","GENUS_CODE","S_ORDER","TAXONNAME","LATITUDE","LONGITUDE","SEC_NAME","ANALYSIS_YEAR","bANALYSIS_SCHEME","MIN_DEPTH_M","MAX_DEPTH_M","TAXONCODE","TRANSECTAREA","PER_DEAD","Area_surveyed_m2","logCOLONYLENGTH","TAIL_BINS"
"111","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","BH",1,5,1,2.5,0,1008838,"ICRA","Mounding",48,10,10,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,20,10,3.87120101090789,"Q80"
"112","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","BH",1,5,1,2.5,0,1008841,"ICRA","Plating",48,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,2,10,3.87120101090789,"Q80"
"113","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","BH",1,5,1,2.5,0,1008856,"ICRA","Encrusting (mounding)",28,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,5,10,3.3322045101752,"QMED"
"114","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","BH",1,5,1,2.5,0,1008859,"ICRA","Encrusting (mounding)",28,70,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,70,10,3.3322045101752,"QMED"
"115","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","BH",1,5,1,2.5,0,1008863,"ICRA","Encrusting (mounding)",22,30,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,30,10,3.09104245335832,"QMED"
"116","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","BH",1,5,1,2.5,0,1008867,"ICRA","Encrusting (mounding)",21,10,3,"DZGN","BFI",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,13,10,3.04452243772342,"QMED"
"117","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","DTP",1,0,1,2.5,0,1007823,"ICRA","Plating",26,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,0,10,3.25809653802148,"QMED"
"118","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","DTP",1,0,1,2.5,0,1007835,"ICRA","Encrusting (mounding)",42,15,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,15,10,3.73766961828337,"Q80"
"119","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","DTP",1,0,1,2.5,0,1007848,"ICRA","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,0,10,2.63905732961526,"QMED"
"120","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","J_C",1,15,1,2.5,0,1009208,"ICRA","Plating",43,60,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,60,10,3.76120011569356,"Q80"
"121","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-18 12:44:32",0,51442,"TUT-05795","M_A",1,10,1,2.5,0,1009909,"ICRA","Plating",14,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.36406,-170.7618,"TUT_FAGATELE","2023","RAMP_BASIC",6.400488,7.924413,"ICRA",10,0,10,2.63905732961526,"QMED"
"122","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-11 13:22:28",0,51326,"TUT-05822","BH",1,0,1,2.5,0,1014448,"ICRA","Encrusting (mounding)",26,0,1,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.25291,-170.6459,"TUT_NE_OPEN","2023","RAMP_BASIC",10.05791,10.36269,"ICRA",10,1,10,3.25809653802148,"QMED"
"123","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 13:48:23",0,51422,"TUT-05853","DTP",1,15,1,2.5,0,1006149,"ICRA","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28321,-170.6246,"TUT_SE_OPEN","2023","RAMP_BASIC",11.27705,12.19141,"ICRA",10,0,10,1.79175946922805,"Q20"
"124","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 13:48:23",0,51422,"TUT-05853","DTP",1,15,1,2.5,0,1006151,"ICRA","Plating",12,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28321,-170.6246,"TUT_SE_OPEN","2023","RAMP_BASIC",11.27705,12.19141,"ICRA",10,0,10,2.484906649788,"Q20"
"125","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 13:48:23",0,51422,"TUT-05853","DTP",1,15,1,2.5,0,1006154,"ICRA","Plating",19,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28321,-170.6246,"TUT_SE_OPEN","2023","RAMP_BASIC",11.27705,12.19141,"ICRA",10,0,10,2.94443897916644,"QMED"
"126","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 13:48:23",0,51422,"TUT-05853","DTP",1,15,1,2.5,0,1006156,"ICRA","Plating",27,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28321,-170.6246,"TUT_SE_OPEN","2023","RAMP_BASIC",11.27705,12.19141,"ICRA",10,0,10,3.29583686600433,"QMED"
"127","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 13:48:23",0,51422,"TUT-05853","DTP",1,15,1,2.5,0,1006480,"ICRA","Plating",11,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28321,-170.6246,"TUT_SE_OPEN","2023","RAMP_BASIC",11.27705,12.19141,"ICRA",10,0,10,2.39789527279837,"Q20"
"128","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 13:48:23",0,51422,"TUT-05853","J_C",1,0,1,2.5,0,1005417,"ICRA","Encrusting (mounding)",8,20,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28321,-170.6246,"TUT_SE_OPEN","2023","RAMP_BASIC",11.27705,12.19141,"ICRA",10,20,10,2.07944154167984,"Q20"
"129","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 13:48:23",0,51422,"TUT-05853","J_C",1,0,1,2.5,0,1005460,"ICRA","Plating",40,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28321,-170.6246,"TUT_SE_OPEN","2023","RAMP_BASIC",11.27705,12.19141,"ICRA",10,3,10,3.68887945411394,"QMED"
"130","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1006862,"ICRA","Plating",14,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.63905732961526,"QMED"
"131","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1006864,"ICRA","Plating",25,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.2188758248682,"QMED"
"132","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1006866,"ICRA","Plating",42,0,10,"PRED","FISH",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,10,10,3.73766961828337,"Q80"
"133","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1006868,"ICRA","Plating",16,10,15,"DZGN","TLS",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,25,10,2.77258872223978,"QMED"
"134","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1006871,"ICRA","Plating",27,55,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,55,10,3.29583686600433,"QMED"
"135","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1007143,"ICRA","Plating",21,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.04452243772342,"QMED"
"136","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1007145,"ICRA","Plating",38,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,5,10,3.63758615972639,"QMED"
"137","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1007146,"ICRA","Plating",18,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.89037175789616,"QMED"
"138","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1007147,"ICRA","Plating",26,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.25809653802148,"QMED"
"139","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1007150,"ICRA","Encrusting (mounding)",12,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.484906649788,"Q20"
"140","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1007151,"ICRA","Encrusting (mounding)",13,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.56494935746154,"QMED"
"141","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","DTP",1,15,1,2.5,0,1007153,"ICRA","Plating",106,45,10,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,55,10,4.66343909411207,"Q80"
"142","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006485,"ICRA","Plating",27,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.29583686600433,"QMED"
"143","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006486,"ICRA","Plating",13,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,5,10,2.56494935746154,"QMED"
"144","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006487,"ICRA","Plating",17,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,3,10,2.83321334405622,"QMED"
"145","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006488,"ICRA","Plating",41,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.71357206670431,"Q80"
"146","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006799,"ICRA","Encrusting (mounding)",36,0,5,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,5,10,3.58351893845611,"QMED"
"147","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006805,"ICRA","Encrusting (mounding)",5,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,1.6094379124341,"Q20"
"148","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006812,"ICRA","Plating",23,40,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,40,10,3.13549421592915,"QMED"
"149","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006815,"ICRA","Plating",20,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.99573227355399,"QMED"
"150","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006817,"ICRA","Plating",24,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.17805383034795,"QMED"
"151","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006819,"ICRA","Plating",29,0,5,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,5,10,3.36729582998647,"QMED"
"152","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006823,"ICRA","Plating",16,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.77258872223978,"QMED"
"153","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006824,"ICRA","Plating",46,5,5,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,10,10,3.8286413964891,"Q80"
"154","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006826,"ICRA","Plating",30,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,5,10,3.40119738166216,"QMED"
"155","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006827,"ICRA","Plating",62,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,2,10,4.12713438504509,"Q80"
"156","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","IGB",1,10,1,2.5,0,1006828,"ICRA","Encrusting (mounding)",13,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,5,10,2.56494935746154,"QMED"
"157","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005741,"ICRA","Plating",31,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,1,10,3.43398720448515,"QMED"
"158","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005742,"ICRA","Plating",30,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,2,10,3.40119738166216,"QMED"
"159","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005743,"ICRA","Plating",13,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.56494935746154,"QMED"
"160","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005744,"ICRA","Plating",40,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.68887945411394,"QMED"
"161","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005745,"ICRA","Plating",42,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.73766961828337,"Q80"
"162","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005750,"ICRA","Encrusting (mounding)",10,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,10,10,2.30258509299405,"Q20"
"163","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005751,"ICRA","Encrusting (mounding)",63,55,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,55,10,4.14313472639153,"Q80"
"164","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005752,"ICRA","Encrusting (mounding)",22,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.09104245335832,"QMED"
"165","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005753,"ICRA","Encrusting (mounding)",27,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,1,10,3.29583686600433,"QMED"
